YYYYMMDD,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS2M,PRECTOTCORR,YEAR,MO,DY
20191126,0.9066725229836977,15.106063208714685,64.64552707139593,3.9694051912023616,0.39321363650444874,2019,11,26
20191127,1.8522436077851658,13.289982944472367,80.59565771175086,4.665009797436528,0.6651590294412573,2019,11,27
20191128,0.6709987101176181,11.98406205795167,67.41794553194016,4.049248903898102,0.3508945469823444,2019,11,28
20191129,0.6985324775678051,12.540980537732695,71.96557206404218,3.8849183956951308,0.29616198794944804,2019,11,29
20191130,1.1758761737218224,11.841032785753946,86.61522708244294,3.7518427751784134,0.30488580785937797,2019,11,30
20191201,1.2495670843810784,13.298347514623305,64.01897933703316,3.665749298880783,0.3241120598872809,2019,12,1
20191202,2.7813595450372848,11.417327566450952,65.94479042734241,6.003642802484386,0.2831589455545256,2019,12,2
20191203,0.0,11.450403109692411,78.9758548296364,3.115164188069958,2.0266749455266626,2019,12,3
20191204,0.9985117053986313,13.251518873950918,78.50057745812684,3.3552780692734587,0.2514021179393752,2019,12,4
20191205,1.6690715151546978,13.742190040890591,77.21363265349514,4.861734286792588,0.13930394898012788,2019,12,5
20191206,1.7567535749242968,13.496300893721555,59.58226792162165,4.269236476776605,0.3235292384830804,2019,12,6
20191207,1.79963381179361,10.617020895936303,95.34340533709945,5.258914053582595,0.3468350960326627,2019,12,7
20191208,1.4990081255716166,11.33359770491531,82.70926900876671,3.0815645448361786,0.004889495734267458,2019,12,8
20191209,0.022518138421528104,16.3007056959674,88.70450388966772,3.08060341413325,0.696648097460262,2019,12,9
20191210,0.38651228442577723,15.2959900218633,83.50526673449129,3.0452560137657634,0.22714251951244355,2019,12,10
20191211,0.7791728695860165,10.168170167200865,93.06285231161951,4.072079710969881,0.09060631527028795,2019,12,11
20191212,0.7677397044219689,12.087900887163077,82.3635883612316,3.63294149370225,0.5266648754279052,2019,12,12
20191213,0.0,11.09085216420835,71.20800090040373,3.0542243939556104,0.24759141202838167,2019,12,13
20191214,0.0,11.687237746818221,78.99861070855067,3.856163323685236,0.5517451744195144,2019,12,14
20191215,0.025690761854724853,10.433784361268065,89.25333880702527,3.3283824289420303,0.37897217402035893,2019,12,15
20191216,1.2966402053574009,11.68094623875338,73.63794729412058,4.007340631335748,0.1408586762207209,2019,12,16
20191217,0.0,9.495787674242218,86.46109367616215,4.4086544053074155,1.3171411849659442,2019,12,17
20191218,0.6604465988902414,13.4540423262557,72.86724905850807,3.2508135128208204,0.3129189656156118,2019,12,18
20191219,0.6957605988401696,9.451107767338726,90.44768434375146,3.2915193202980535,0.04870074452675525,2019,12,19
20191220,2.2464806734039238,11.012481625594278,75.58210098166832,4.203737555524333,0.2118403151531093,2019,12,20
20191221,0.1284527013153795,7.5295299091510834,79.36044530537866,3.5079434609553353,0.14807477674082473,2019,12,21
20191222,3.2410232106024646,10.73541215102534,58.66293457466074,6.439358934480795,0.07539656502920102,2019,12,22
20191223,0.0,9.775331927661364,89.34046360283084,3.980683029527299,0.9898663730214534,2019,12,23
20191224,0.18641406235451854,12.053269557557341,94.22623429061966,3.9009866339454,0.5310675706869805,2019,12,24
20191225,1.2010824127550803,12.964148197263416,60.754413547008916,3.2508018335858733,0.1492741794291652,2019,12,25
20191226,0.07767457676767775,10.439888861105093,69.84012905535693,3.223037279647081,1.0761559809931172,2019,12,26
20191227,1.1732169567427957,13.937089152400896,83.85416784208097,3.1618193028676553,0.23981968012264684,2019,12,27
20191228,3.322713447149674,15.277475881666133,60.28495822429251,6.6156189656151945,0.11263701679803069,2019,12,28
20191229,0.2835077084981741,13.322000761326345,81.92171970688824,4.723704600077045,0.6665522229861521,2019,12,29
20191230,0.0,14.609077961446198,82.96482224476873,3.7980204443876646,1.0849520862311546,2019,12,30
20191231,0.0,8.428897773399068,70.23013644603654,3.1520953834036955,0.5461165687023322,2019,12,31
20200101,0.26844173700378005,12.244040545300114,87.17243652198496,4.427615465239611,1.1384905085175248,2020,1,1
20200102,0.3631885551507087,11.390610330637623,96.61271053121386,3.4898595756392337,0.3870709736870031,2020,1,2
20200103,0.0,8.417879782484608,87.99939888295405,3.6010614101875293,0.9815700953872967,2020,1,3
20200104,0.9522089525683985,8.546487305797813,79.7655669166711,3.1060237350040496,0.07195518900335102,2020,1,4
20200105,3.1268240051652074,14.834238728558494,64.59226853421023,3.358378528875445,0.031002635721170953,2020,1,5
20200106,0.3781127135437025,13.40539864037289,96.49606807752076,3.243542119071534,0.4903931457328529,2020,1,6
20200107,1.2169517763024182,12.287731938679398,80.45943586547082,3.3336162079751657,0.2353143678739263,2020,1,7
20200108,0.13869371441985656,14.869498321876558,82.48213516803521,3.430386827976449,0.8877681503620529,2020,1,8
20200109,1.0273958884344347,9.927940660510119,59.28611533260339,3.786011590583617,0.9784432517053218,2020,1,9
20200110,0.0,12.650539577355273,67.87992037851261,3.4474195602323885,1.961270458389674,2020,1,10
20200111,0.0,9.970913681677146,78.63053626484165,4.200023432997035,0.987472207051733,2020,1,11
20200112,0.9815015926035118,13.027687934973914,73.0913129709481,4.460922918674255,0.16863828219414945,2020,1,12
20200113,0.7003055248059943,12.087511691879493,92.3051338924863,3.634865294593981,0.23772919203103762,2020,1,13
20200114,1.9943111750761318,13.580051448866229,74.43790164716394,4.848352942219789,0.32332984545386406,2020,1,14
20200115,0.21865481428636513,14.776776669996988,104.47458782344091,3.0251890798473706,0.15303804843564198,2020,1,15
20200116,1.8912197817614542,11.806297800159214,64.25119781513119,4.029708531227259,0.0035398014509794066,2020,1,16
20200117,1.9788682030770006,14.695003595554443,84.74106827701038,4.341900489972986,0.016750409626484,2020,1,17
20200118,1.1871789903166197,11.492755633078653,63.85872687107211,4.014371296883824,0.40321625356293717,2020,1,18
20200119,2.226160498713888,12.923064074902374,75.04855185562643,6.290452934170451,0.19101647238823896,2020,1,19
20200120,1.4626335006309064,13.089261463877657,70.28634312760202,3.933335053322183,0.161058439521874,2020,1,20
20200121,1.65607006288913,12.112853119946351,86.64472655232073,4.450061159545719,0.12040391049656084,2020,1,21
20200122,1.4380520172657212,12.475523115879149,59.941909426874204,3.4725577649091512,0.007905864094168769,2020,1,22
20200123,2.06393140260232,13.875190746145229,73.66485266118173,3.086537478656518,0.07345218226244654,2020,1,23
20200124,2.7930108982097357,10.764252111031,62.353970672955725,6.451212164227746,0.14825998977271002,2020,1,24
20200125,0.6533969588310261,14.263023750433556,94.7111711578784,3.5749242936149317,0.711636220839064,2020,1,25
20200126,0.9637142152943237,11.048403083671118,73.74793146825722,3.583224342038271,0.3643943202752698,2020,1,26
20200127,0.8643932612543218,11.889195876463088,65.7063694726427,3.562376507241728,0.2963638673161264,2020,1,27
20200128,0.6572478669336501,13.945745599829092,80.57840086196929,3.6194107218409286,0.6241614986416666,2020,1,28
20200129,1.995963488625775,14.29673939238715,84.37704486138665,3.7844266302293357,0.041416397506502736,2020,1,29
20200130,0.0,13.152186410199597,74.95831990437647,4.276252680978925,2.019393323869802,2020,1,30
20200131,2.3232668295263164,15.303915058815317,77.8740673995165,5.126177475240782,0.11602871423659802,2020,1,31
20200201,2.548455996768797,15.712330315600912,70.08412025572308,3.852525778356657,0.0006236090022756,2020,2,1
20200202,3.1240182484485555,14.157753394818911,80.1870259533026,5.355920310166309,0.43048967209140554,2020,2,2
20200203,0.0,11.186263639771237,77.21710624644187,7.192232268399661,2.4831662524725298,2020,2,3
20200204,2.840894023246275,14.808917763640471,72.03182893351985,4.335135473927041,0.04682032016627708,2020,2,4
20200205,2.2955242874558293,16.269350276169252,61.72864037388981,3.113396260205517,0.0015681056684175244,2020,2,5
20200206,0.2548014703621815,14.47596238010435,63.083073611538666,3.323363517043778,0.5685627952495872,2020,2,6
20200207,1.1052370324568592,13.275423934809544,76.80426781012578,4.653043705362095,0.8592157534080817,2020,2,7
20200208,1.9765109602978737,16.867456751857684,58.58458825188759,3.069388135203146,0.4108668443457801,2020,2,8
20200209,1.6672293221402548,17.402258286396467,69.47441372276397,3.1126161872018727,0.6943680458825542,2020,2,9
20200210,2.4752875808446597,17.660274327272212,51.52341639172701,4.1871996991161495,0.182289051922143,2020,2,10
20200211,2.5592820583374984,11.884056787245168,62.82226014812471,3.765297204694954,0.25954771320683057,2020,2,11
20200212,0.0,14.437307316867829,76.78211216178798,3.6076865580593216,2.0820928854826968,2020,2,12
20200213,1.5131005299063296,14.423907559237417,72.46000644656496,3.081448537114617,0.7038178844083041,2020,2,13
20200214,3.2067634745355797,15.169177303702826,75.38324782809516,3.69343295217668,0.001442913247689129,2020,2,14
20200215,3.1168441977283523,18.41134573163331,49.32749139258527,4.406641400692701,0.6739610308664103,2020,2,15
20200216,3.378379406993471,19.54744697917951,68.20849671568516,4.122499947768981,0.37527875684954476,2020,2,16
20200217,2.1213959234016695,13.776507483402291,77.16746118120523,3.557459295228937,0.1690153659903332,2020,2,17
20200218,2.755424988393188,12.499084178500166,62.205243457207075,3.3839395755811412,0.09761029654127913,2020,2,18
20200219,0.9340303676651454,13.464907882095797,68.04646026910802,3.5774744329964645,1.0591489988936582,2020,2,19
20200220,4.266368627543123,13.242783123231385,75.10018068602982,6.455486596317218,0.09277287696221548,2020,2,20
20200221,2.8401010573011263,15.556039651928844,68.96216176669544,3.0867207294908376,0.02036646777491883,2020,2,21
20200222,2.067071814588939,17.006983068713872,69.1250136124798,3.9944395547340417,0.35906414518574414,2020,2,22
20200223,1.9006682295888635,15.834604783877017,68.4206219533924,3.796577734394966,0.5264875769300326,2020,2,23
20200224,2.3737458269541016,15.362854416634178,71.80962375122112,4.1237005687092605,0.41006323560822217,2020,2,24
20200225,3.425739394096214,15.928713065071364,63.76656379266329,3.4834363222520808,0.015280904886731183,2020,2,25
20200226,1.2040643880764477,18.10282639139303,79.28366769124962,3.732184381134709,0.5504091123561569,2020,2,26
20200227,3.245716005550842,18.76916713005974,70.7481074758618,3.0877137699002133,0.15904915385943,2020,2,27
20200228,2.9006493264924775,16.853299137272252,63.128340141858075,4.343761738757813,0.3824296926099029,2020,2,28
20200229,1.8853838337744615,19.5412671791537,71.17771098642787,3.2128369921240383,0.3451340905482153,2020,2,29
20200301,2.6244165437594393,17.651230130782384,76.85195168558131,4.6162960243699365,0.4278567931980453,2020,3,1
20200302,1.7647826128757393,18.248521357181122,88.77073240588285,3.7249859207234253,0.4134958250537607,2020,3,2
20200303,0.622365366671052,14.415452588129911,68.0101533826876,3.8724180805705606,0.532017731009877,2020,3,3
20200304,1.7580743690127179,19.887218094623734,68.3241976724819,3.593461789890031,0.7881436596864498,2020,3,4
20200305,3.4354954024634123,18.807241867414103,65.87269307540262,3.905616703635701,0.20399553560702244,2020,3,5
20200306,2.9615737343406865,19.62338090370489,57.461058720801894,3.4025982747363397,0.5923343906556718,2020,3,6
20200307,4.216560667118166,18.66613005435831,61.24580885241861,3.9085176563506567,0.14900301306848235,2020,3,7
20200308,1.726530309099344,19.89437734432351,74.36848286761274,3.0067117920996056,1.0437362360117317,2020,3,8
20200309,2.7926783687900376,18.620164778161836,67.89710996489944,4.057632108884009,0.5824154838506264,2020,3,9
20200310,2.931820768255196,21.02544858541519,83.95968226128983,4.3035096517813445,0.22136776379431736,2020,3,10
20200311,3.7868075889689043,19.320784974590225,53.70634658781765,3.018527922874017,0.23982777722864088,2020,3,11
20200312,4.39165379591657,20.40073069767452,64.81128886380547,4.895281279514923,0.25178997700923267,2020,3,12
20200313,2.864645779827646,17.705637438823718,55.00991140327677,5.454916882091423,0.915354783875879,2020,3,13
20200314,2.4201238493991952,16.603433380389806,67.19089166681401,6.081351571667821,1.2560158056086406,2020,3,14
20200315,2.5659644129922157,20.38721492907237,54.87520055939918,3.4763187824389616,0.4632541984246364,2020,3,15
20200316,3.7035494306450145,18.305624382129217,73.10545571350957,5.187426940790937,0.02553895735369436,2020,3,16
20200317,4.075474389019626,18.6403435343893,49.51860039057348,3.6243003140136705,0.1414273151666117,2020,3,17
20200318,4.337663078791956,20.307416633363776,79.74264896870451,3.8222284775672835,0.059172751935746296,2020,3,18
20200319,5.309733454545299,21.796211228828103,80.23498560617513,3.6650509771699307,0.3387588075478546,2020,3,19
20200320,4.1056216637007665,21.325980811128193,52.44021827810106,3.718143887767723,0.6061152066577843,2020,3,20
20200321,4.072608942474233,21.57761756858309,53.18173892173819,3.9812953217759808,0.2184245757458884,2020,3,21
20200322,3.9320045430547608,21.04251114004789,60.85690016231453,4.494235177469665,0.9070543399298057,2020,3,22
20200323,4.520118629246456,20.705087343493222,62.95531537802196,3.3371570916699467,0.050592924860425346,2020,3,23
20200324,4.858517646912325,21.24296202148386,52.15399923337479,4.804117091274003,0.43833549305507286,2020,3,24
20200325,5.732987710290949,23.99529610488182,50.96267048787189,3.8301626144441787,0.01997029007649116,2020,3,25
20200326,4.754942057548601,19.77901068806107,39.80545431769206,4.2989138296055955,0.33060512710753226,2020,3,26
20200327,4.338674448357006,19.18543024512523,65.4319589130321,3.309126636759885,0.06473950624705482,2020,3,27
20200328,4.219824785151058,22.881522536254366,60.8541018103293,3.0124383340206147,0.22380969395954714,2020,3,28
20200329,1.0549433467617406,23.94516757042751,54.45339879657396,3.9089532541378933,2.476397499547196,2020,3,29
20200330,5.003680872080541,21.097072614553355,43.69278518029675,4.219588965587127,0.40562471356933666,2020,3,30
20200331,5.033963253480937,21.10052250957371,61.94451737671157,3.4230622802928043,0.2925805991656015,2020,3,31
20200401,5.171335542833148,19.724161572554955,69.2067951563086,3.1164741409177936,0.017059351471491117,2020,4,1
20200402,3.5716859876232463,20.081334049211726,60.05874300166911,3.171948352154258,0.6365201467137959,2020,4,2
20200403,0.0,21.15392085437094,69.72853603047562,3.1128258000812523,2.7184553523999564,2020,4,3
20200404,5.126820777714245,21.239614839136863,64.55751132384641,6.33319502044294,0.38036377773307756,2020,4,4
20200405,4.266318749585547,24.411532455191974,63.91717750336209,3.055184285476181,0.5640363488953369,2020,4,5
20200406,7.313301940805989,22.675919203602106,50.32340186978394,5.771471981985254,0.0008333230709022629,2020,4,6
20200407,5.265461878990221,22.845486077455064,44.93016172466334,3.270358624673926,0.20303858078693396,2020,4,7
20200408,6.2659480534337115,23.420470403318426,45.35180515936453,4.514178357622504,0.09162400933123097,2020,4,8
20200409,4.398485961329901,22.99477325135717,68.40660266063148,3.124534535855201,0.029217465768452407,2020,4,9
20200410,5.384923135762346,27.111984447318722,66.59289432749414,4.451439939144356,0.3665504892051953,2020,4,10
20200411,2.8937552583512307,20.932240542670247,56.0233808929875,3.412669470839014,1.2138188173339775,2020,4,11
20200412,5.405191824425526,25.24457590526148,59.65146790001015,3.9690321016808428,0.4543785000584141,2020,4,12
20200413,5.910612039915492,24.64704792689608,41.28688942930382,5.580377509825862,0.5416569673985006,2020,4,13
20200414,5.928209388605521,26.773585334834692,63.06209729362261,4.415063272465082,0.19204742196001467,2020,4,14
